Pirmasens Nord,8000876,4,Thaleischweiler-Fröschen,"{'type': 'Point', 'coordinates': [7.604401, 49.259218]}"
Pirna,8010272,4,Pirna,"{'type': 'Point', 'coordinates': [13.928881, 50.962623]}"
Planegg (Krailling),8004827,4,Planegg,"{'type': 'Point', 'coordinates': [11.413556, 48.105303]}"
Plänterwald,8089030,4,Berlin,"{'type': 'Point', 'coordinates': [13.473126, 52.478542]}"
Plattling,8000301,3,Plattling,"{'type': 'Point', 'coordinates': [12.86394, 48.779619]}"
Plauen (Vogtl) ob Bf,8010275,3,Plauen ,"{'type': 'Point', 'coordinates': [12.129419, 50.506163]}"
Pleinfeld,8004835,4,Pleinfeld,"{'type': 'Point', 'coordinates': [10.9771657, 49.1061083]}"
Plettenberg,8004838,4,Plettenberg,"{'type': 'Point', 'coordinates': [7.868913, 51.23193]}"
Plochingen,8000302,2,Plochingen,"{'type': 'Point', 'coordinates': [9.41081, 48.71308]}"
Plüderhausen,8004842,4,Plüderhausen,"{'type': 'Point', 'coordinates': [9.595853, 48.796684]}"
Porta Westfalica,8004868,4,Porta Westfalica,"{'type': 'Point', 'coordinates': [8.920253, 52.243423]}"
Porz (Rhein),8004869,4,Köln,"{'type': 'Point', 'coordinates': [7.064724, 50.882907]}"
Porz-Wahn,8004873,4,Köln,"{'type': 'Point', 'coordinates': [7.079266, 50.858133]}"
Possenhofen,8004874,4,Pöcking,"{'type': 'Point', 'coordinates': [11.306475, 47.96196]}"
Potsdam Charlottenhof,8010280,4,Potsdam,"{'type': 'Point', 'coordinates': [13.036496, 52.3928]}"
Potsdam Hbf,8012666,2,Potsdam,"{'type': 'Point', 'coordinates': [13.0667031, 52.391509]}"
Potsdam Park Sanssouci,8010377,3,Potsdam,"{'type': 'Point', 'coordinates': [13.014512, 52.394108]}"
Potsdamer Platz,8011118,2,Berlin,"{'type': 'Point', 'coordinates': [13.375988, 52.509379]}"
Prenzlau,8010282,4,Prenzlau,"{'type': 'Point', 'coordinates': [13.866532, 53.321608]}"
Prenzlauer Allee,8089033,4,Berlin,"{'type': 'Point', 'coordinates': [13.426412, 52.544615]}"
Prien a Chiemsee,8004885,4,Prien am Chiemsee,"{'type': 'Point', 'coordinates': [12.346615, 47.855513]}"
Priesterweg,8089034,4,Berlin,"{'type': 'Point', 'coordinates': [13.356281, 52.459914]}"
Puchheim,8004893,4,Puchheim,"{'type': 'Point', 'coordinates': [11.353061, 48.172179]}"
Radeberg,8012699,4,Radeberg,"{'type': 'Point', 'coordinates': [13.912539, 51.111752]}"
Radolfzell,8000880,4,Radolfzell ,"{'type': 'Point', 'coordinates': [8.968984, 47.735873]}"
Rastatt,8000306,4,Rastatt,"{'type': 'Point', 'coordinates': [8.215623, 48.860483]}"
Rathaus Steglitz,8089036,4,Berlin,"{'type': 'Point', 'coordinates': [13.322948, 52.455833]}"
Rathenow,8010296,4,Rathenow,"{'type': 'Point', 'coordinates': [12.35484, 52.59964]}"
Raubling,8004955,4,Raubling,"{'type': 'Point', 'coordinates': [12.110149, 47.788506]}"
Raunheim,8004962,4,Raunheim,"{'type': 'Point', 'coordinates': [8.454498, 50.009688]}"
Ravensburg,8004965,4,Ravensburg,"{'type': 'Point', 'coordinates': [9.6061, 47.784481]}"
Recklinghausen Hbf,8000307,3,Recklinghausen,"{'type': 'Point', 'coordinates': [7.20349, 51.616359]}"
Reeperbahn (S-Bahn),8006705,4,Hamburg,"{'type': 'Point', 'coordinates': [9.957668, 53.549668]}"
Regensburg Hbf,8000309,2,Regensburg,"{'type': 'Point', 'coordinates': [12.099617, 49.011672]}"
Reichenbach (Vogtl) ob Bf,8012739,4,Reichenbach ,"{'type': 'Point', 'coordinates': [12.29312, 50.627777]}"
Remagen,8000310,3,Remagen,"{'type': 'Point', 'coordinates': [7.229779, 50.577215]}"
Rendsburg,8000312,4,Rendsburg,"{'type': 'Point', 'coordinates': [9.671134, 54.302262]}"
Renningen,8000313,4,Renningen,"{'type': 'Point', 'coordinates': [8.93235, 48.775121]}"
Reutlingen Hbf,8000314,3,Reutlingen,"{'type': 'Point', 'coordinates': [9.209116, 48.496079]}"
Rheda-Wiedenbrück,8000315,4,Rheda -Wiedenbrück,"{'type': 'Point', 'coordinates': [8.28665, 51.857023]}"
Rheine,8000316,3,Rheine,"{'type': 'Point', 'coordinates': [7.434255, 52.276299]}"
Rheinfelden (Baden),8005064,4,Rheinfelden           ,"{'type': 'Point', 'coordinates': [7.784209, 47.556923]}"
Rheinhausen,8000317,4,Duisburg,"{'type': 'Point', 'coordinates': [6.706484, 51.393507]}"
Rheydt Hbf,8000318,4,Mönchengladbach,"{'type': 'Point', 'coordinates': [6.439564, 51.163027]}"
Ribnitz-Damgarten West,8012763,4,Ribnitz,"{'type': 'Point', 'coordinates': [12.436965, 54.239176]}"
Riedstadt-Goddelau,8000126,4,Riedstadt,"{'type': 'Point', 'coordinates': [8.489187, 49.83323]}"
Riesa,8010297,3,Riesa,"{'type': 'Point', 'coordinates': [13.287734, 51.309654]}"
Rödermark-Ober Roden,8000285,4,Ober Roden / Rödermark,"{'type': 'Point', 'coordinates': [8.828961, 49.973622]}"
Röntgental,8081210,4,Panketal,"{'type': 'Point', 'coordinates': [13.513799, 52.648798]}"
Rosenheim,8000320,2,Rosenheim,"{'type': 'Point', 'coordinates': [12.119202, 47.850018]}"
Roßlau (Elbe),8010302,4,Roßlau (Elbe),"{'type': 'Point', 'coordinates': [12.237262, 51.884612]}"
Rostock Evershagen,8011523,4,Rostock,"{'type': 'Point', 'coordinates': [12.068507, 54.123552]}"
Rostock Hbf,8010304,2,Rostock,"{'type': 'Point', 'coordinates': [12.131079, 54.078246]}"
Rostock Holbeinplatz,8012805,4,Rostock,"{'type': 'Point', 'coordinates': [12.099466, 54.0933]}"
Rostock Lichtenhagen,8012221,4,Rostock,"{'type': 'Point', 'coordinates': [12.070866, 54.152403]}"
Rostock Parkstraße,8012801,4,Rostock,"{'type': 'Point', 'coordinates': [12.10789, 54.085243]}"
Rostock-Marienehe,8012807,4,Rostock-Marienehe,"{'type': 'Point', 'coordinates': [12.080072, 54.111774]}"
Rotenburg (Wümme),8000321,4,Rotenburg ,"{'type': 'Point', 'coordinates': [9.390098, 53.112349]}"
Roth,8005185,3,Roth,"{'type': 'Point', 'coordinates': [11.082508, 49.241287]}"
Rottendorf,8005198,4,Rottendorf,"{'type': 'Point', 'coordinates': [10.0290799, 49.7921878]}"
Rottweil,8000322,3,Rottweil,"{'type': 'Point', 'coordinates': [8.639295, 48.165304]}"
Rübenkamp (S-Bahn),8005207,4,Hamburg,"{'type': 'Point', 'coordinates': [10.033083, 53.605968]}"
Rudolstadt (Thür),8010306,4,Rudolstadt (Thür),"{'type': 'Point', 'coordinates': [11.3388991, 50.7179313]}"
Rüsselsheim,8005220,3,Rüsselsheim,"{'type': 'Point', 'coordinates': [8.413583, 49.991639]}"
Rüsselsheim Opelwerk,8005221,4,Rüsselsheim,"{'type': 'Point', 'coordinates': [8.400373, 49.988]}"
Saalfeld (Saale),8010309,3,Saalfeld (Saale),"{'type': 'Point', 'coordinates': [11.3745832, 50.6502734]}"
Saarbrücken Hbf,8000323,2,Saarbrücken,"{'type': 'Point', 'coordinates': [6.991021, 49.241065]}"
Saarburg (Bz Trier),8005245,4,Saarburg,"{'type': 'Point', 'coordinates': [6.557034, 49.606455]}"
Saarlouis Hbf,8005247,3,Saarlouis,"{'type': 'Point', 'coordinates': [6.750169, 49.32783]}"
Salzbergen,8005262,4,Salzbergen,"{'type': 'Point', 'coordinates': [7.350526, 52.32325]}"
Salzwedel,8010310,4,Salzwedel,"{'type': 'Point', 'coordinates': [11.162035, 52.858113]}"
Sandersleben (Anh),8010311,4,Sandersleben,"{'type': 'Point', 'coordinates': [11.56002, 51.679063]}"
Sangerhausen,8010312,4,Sangerhausen,"{'type': 'Point', 'coordinates': [11.294515, 51.479891]}"
Savignyplatz,8089037,4,Berlin,"{'type': 'Point', 'coordinates': [13.319271, 52.505093]}"
Schifferstadt,8000326,3,Schifferstadt,"{'type': 'Point', 'coordinates': [8.364945, 49.39291]}"
Schlüchtern,8000891,4,Schlüchtern,"{'type': 'Point', 'coordinates': [9.510039, 50.341177]}"
Schönebeck (Elbe),8010318,3,Schönebeck (Elbe),"{'type': 'Point', 'coordinates': [11.733157, 52.018794]}"
Schöneberg,8089474,4,Berlin,"{'type': 'Point', 'coordinates': [13.352068, 52.479377]}"
Schönhauser Allee,8089039,4,Berlin,"{'type': 'Point', 'coordinates': [13.41546, 52.5492]}"
Schopfheim,8005420,4,Schopfheim,"{'type': 'Point', 'coordinates': [7.822674, 47.64797]}"
Schorndorf,8005424,3,Schorndorf,"{'type': 'Point', 'coordinates': [9.52631, 48.80715]}"
Schwabach,8005439,3,Schwabach,"{'type': 'Point', 'coordinates': [11.035351, 49.326195]}"
Schwäbisch Gmünd,8000329,4,Schwäbisch Gmünd,"{'type': 'Point', 'coordinates': [9.787795, 48.801011]}"
Schwäbisch Hall-Hessental,8000330,4,Schwäbisch Hall,"{'type': 'Point', 'coordinates': [9.767373, 49.096732]}"
Schwandorf,8000027,4,Schwandorf,"{'type': 'Point', 'coordinates': [12.103802, 49.3263803]}"
Schweinfurt Hbf,8000032,3,Schweinfurt,"{'type': 'Point', 'coordinates': [10.212919, 50.035313]}"
Schwelm,8000033,3,Schwelm,"{'type': 'Point', 'coordinates': [7.289681, 51.290526]}"
Schwerin Hbf,8010324,3,Schwerin,"{'type': 'Point', 'coordinates': [11.407455, 53.634739]}"
Schwerte (Ruhr),8000037,4,Schwerte ,"{'type': 'Point', 'coordinates': [7.55896, 51.442281]}"
Schwetzingen,8005494,4,Schwetzingen,"{'type': 'Point', 'coordinates': [8.578679, 49.383434]}"
Sechtem,8005499,4,Bornheim,"{'type': 'Point', 'coordinates': [6.957454, 50.795711]}"
Seckach,8000042,4,Seckach,"{'type': 'Point', 'coordinates': [9.338469, 49.441157]}"
Seelze Pbf,8005507,4,Seelze,"{'type': 'Point', 'coordinates': [9.594314, 52.391675]}"
Siegburg,8005556,3,Siegburg,"{'type': 'Point', 'coordinates': [7.203026, 50.793915]}"
Siegelsdorf,8005557,4,Veitsbronn,"{'type': 'Point', 'coordinates': [10.875519, 49.50635]}"
Siegen Hbf,8000046,3,Siegen,"{'type': 'Point', 'coordinates': [8.016508, 50.875939]}"
Siegen-Weidenau,8003020,4,Siegen,"{'type': 'Point', 'coordinates': [8.029842, 50.895966]}"
Singen (Hohentwiel),8000073,2,Singen ,"{'type': 'Point', 'coordinates': [8.840383, 47.758438]}"
Sinsheim (Elsenz),8005578,4,Sinsheim (Elsenz),"{'type': 'Point', 'coordinates': [8.8751, 49.250353]}"
Sinsheim (Elsenz) Hbf,8005578,4,Sinsheim (Elsenz),"{'type': 'Point', 'coordinates': [8.8751, 49.250353]}"
Sinzig (Rhein),8005580,4,Sinzig ,"{'type': 'Point', 'coordinates': [7.258279, 50.546982]}"
Soest,8000076,3,Soest,"{'type': 'Point', 'coordinates': [8.104589, 51.578419]}"
Solingen-Ohligs,8000087,2,Solingen-Ohligs,"{'type': 'Point', 'coordinates': [7.004187, 51.160766]}"
Sömmerda,8010328,4,Sömmerda,"{'type': 'Point', 'coordinates': [11.127584, 51.1649544]}"
Sonneberg (Thür) Hbf,8013008,4,Sonneberg (Thür),"{'type': 'Point', 'coordinates': [11.168848, 50.355078]}"
Sonnenallee,8089327,4,Berlin,"{'type': 'Point', 'coordinates': [13.455851, 52.473101]}"
Sonthofen,8005609,4,Sonthofen,"{'type': 'Point', 'coordinates': [10.272344, 47.513241]}"
Speyer Hbf,8005628,4,Speyer,"{'type': 'Point', 'coordinates': [8.427949, 49.324119]}"
Springe,8005638,4,Springe,"{'type': 'Point', 'coordinates': [9.556238, 52.21515]}"
Springpfuhl,8089040,4,Berlin,"{'type': 'Point', 'coordinates': [13.53674, 52.526348]}"
St Ingbert,8005649,3,St. Ingbert,"{'type': 'Point', 'coordinates': [7.110814, 49.274763]}"
St Wendel,8005659,4,St. Wendel,"{'type': 'Point', 'coordinates': [7.165293, 49.466952]}"
Stade,8000089,4,Stade,"{'type': 'Point', 'coordinates': [9.477008, 53.596143]}"
Stadtallendorf,8005661,4,Stadtallendorf,"{'type': 'Point', 'coordinates': [9.015278, 50.825432]}"
Stadthagen,8005662,4,Stadthagen,"{'type': 'Point', 'coordinates': [9.189426, 52.332837]}"
Stadthausbrücke (S-Bahn),8005663,4,Hamburg,"{'type': 'Point', 'coordinates': [9.984804, 53.549465]}"
Starnberg,8005676,4,Starnberg,"{'type': 'Point', 'coordinates': [11.34367, 47.995963]}"
Starnberg-Nord,8005675,4,Starnberg,"{'type': 'Point', 'coordinates': [11.347386, 48.005975]}"
Stellingen (S-Bahn),8002559,4,Hamburg,"{'type': 'Point', 'coordinates': [9.918336, 53.589843]}"
Stendal,8010334,3,Stendal,"{'type': 'Point', 'coordinates': [11.854412, 52.594723]}"
Sternschanze (S-Bahn),8070146,3,Hamburg,"{'type': 'Point', 'coordinates': [9.967204, 53.563719]}"
Stolberg (Rheinl) Hbf,8000348,4,Stolberg (Rheinl),"{'type': 'Point', 'coordinates': [6.217478, 50.79448]}"
Storkower Straße,8089041,4,Berlin,"{'type': 'Point', 'coordinates': [13.464398, 52.52391]}"
Stralsund,8010338,3,Stralsund,"{'type': 'Point', 'coordinates': [13.077321, 54.308626]}"
Straubing,8000095,4,Straubing,"{'type': 'Point', 'coordinates': [12.574094, 48.876978]}"
Strausberg,8010341,4,Strausberg,"{'type': 'Point', 'coordinates': [13.8334984, 52.5320832]}"
Stuttgart Feuersee,8006699,3,Stuttgart,"{'type': 'Point', 'coordinates': [9.166273, 48.772768]}"
Stuttgart Flughafen,8005768,4,Leinfelden - Echterdingen,"{'type': 'Point', 'coordinates': [9.19263, 48.690648]}"
Stuttgart Gottlieb-Daimler-Stadion,8006743,4,Stuttgart,"{'type': 'Point', 'coordinates': [9.241595, 48.792173]}"
Stuttgart Hbf,8000096,1,Stuttgart,"{'type': 'Point', 'coordinates': [9.181635, 48.784084]}"
Stuttgart Neckarpark,8006743,4,Stuttgart,"{'type': 'Point', 'coordinates': [9.241595, 48.792173]}"
Stuttgart Österfeld,8005779,4,Stuttgart,"{'type': 'Point', 'coordinates': [9.116774, 48.737651]}"
Stuttgart Schwabstraße,8006698,3,Stuttgart,"{'type': 'Point', 'coordinates': [9.156959, 48.770255]}"
Stuttgart Stadtmitte,8006700,3,Stuttgart,"{'type': 'Point', 'coordinates': [9.172925, 48.776229]}"
Stuttgart Universität,8006513,4,Stuttgart,"{'type': 'Point', 'coordinates': [9.105398, 48.745837]}"
Stuttgart-Bad Cannstatt,8005769,3,Stuttgart,"{'type': 'Point', 'coordinates': [9.217531, 48.801377]}"
Stuttgart-Feuerbach,8005770,4,Stuttgart-Feuerbach,"{'type': 'Point', 'coordinates': [9.169382, 48.813673]}"
Stuttgart-Obertürkheim,8005772,4,Stuttgart,"{'type': 'Point', 'coordinates': [9.267889, 48.762013]}"
Stuttgart-Rohr,8005773,4,Stuttgart,"{'type': 'Point', 'coordinates': [9.108328, 48.717902]}"
Stuttgart-Untertürkheim Pbf,8005775,3,Stuttgart,"{'type': 'Point', 'coordinates': [9.250569, 48.779751]}"
Stuttgart-Vaihingen,8005776,3,Stuttgart,"{'type': 'Point', 'coordinates': [9.113226, 48.726279]}"
Stuttgart-Zuffenhausen,8005778,3,Stuttgart,"{'type': 'Point', 'coordinates': [9.166739, 48.829415]}"
Süßen,8005790,4,Süßen,"{'type': 'Point', 'coordinates': [9.76028, 48.683641]}"
Syke,8005809,4,Syke,"{'type': 'Point', 'coordinates': [8.809786, 52.91616]}"
Tamm (Württ),8005820,4,Tamm ,"{'type': 'Point', 'coordinates': [9.125828, 48.921605]}"
Taufkirchen,8005831,4,Taufkirchen,"{'type': 'Point', 'coordinates': [11.609252, 48.051552]}"
Tharandt,8013114,4,Tharandt,"{'type': 'Point', 'coordinates': [13.592111, 50.982872]}"
Thesdorf (S-Bahn),8005858,4,Pinneberg,"{'type': 'Point', 'coordinates': [9.813837, 53.644372]}"
Tiergarten,8089091,4,Berlin,"{'type': 'Point', 'coordinates': [13.336392, 52.514061]}"
Tornesch,8005887,4,Tornesch,"{'type': 'Point', 'coordinates': [9.71497, 53.697313]}"
Tostedt,8005888,4,Tostedt,"{'type': 'Point', 'coordinates': [9.732013, 53.272046]}"
Traunstein,8000116,3,Traunstein,"{'type': 'Point', 'coordinates': [12.638801, 47.869727]}"
Treptower Park,8089043,4,Berlin,"{'type': 'Point', 'coordinates': [13.461441, 52.493559]}"
Treuchtlingen,8000122,3,Treuchtlingen,"{'type': 'Point', 'coordinates': [10.908159, 48.961267]}"
Treysa,8000129,4,Schwalmstadt-Treysa,"{'type': 'Point', 'coordinates': [9.185673, 50.910661]}"
Trier Hbf,8000134,2,Trier,"{'type': 'Point', 'coordinates': [6.652453, 49.756846]}"
Troisdorf,8000135,3,Troisdorf,"{'type': 'Point', 'coordinates': [7.150892, 50.813922]}"
Tübingen Hbf,8000141,2,Tübingen,"{'type': 'Point', 'coordinates': [9.055407, 48.515811]}"
Türkheim (Bay) Bahnhof,8000144,4,Türkheim ,"{'type': 'Point', 'coordinates': [10.617439, 48.04569]}"
Tuttlingen,8000163,3,Tuttlingen,"{'type': 'Point', 'coordinates': [8.798542, 47.980579]}"
Tutzing,8005927,3,Tutzing,"{'type': 'Point', 'coordinates': [11.27289, 47.907142]}"
Uelzen,8000168,2,Uelzen,"{'type': 'Point', 'coordinates': [10.553053, 52.969781]}"
Ulm Hbf,8000170,2,Ulm,"{'type': 'Point', 'coordinates': [9.982227, 48.399437]}"
Unna,8000171,3,Unna,"{'type': 'Point', 'coordinates': [7.692858, 51.538982]}"
Unter den Linden,8089044,4,Berlin,"{'type': 'Point', 'coordinates': [13.381815, 52.516506]}"
Unterföhring,8005986,4,Unterföhring,"{'type': 'Point', 'coordinates': [11.646772, 48.19031]}"
Vaihingen (Enz),8006053,4,Vaihingen (Enz),"{'type': 'Point', 'coordinates': [8.957632, 48.948118]}"
Veddel (S-Bahn),8006062,4,Hamburg,"{'type': 'Point', 'coordinates': [10.013313, 53.521703]}"
Vellmar-Obervellmar,8004597,4,Vellmar,"{'type': 'Point', 'coordinates': [9.452475, 51.359679]}"
Verden (Aller),8006076,3,Verden (Aller),"{'type': 'Point', 'coordinates': [9.237855, 52.920818]}"
Viersen,8000174,3,Viersen,"{'type': 'Point', 'coordinates': [6.403896, 51.254947]}"
Villingen (Schwarzw),8000366,4,Villingen-Schwenningen,"{'type': 'Point', 'coordinates': [8.465261, 48.058022]}"
Vilshofen (Niederbay),8006086,4,Vilshofen an der Donau,"{'type': 'Point', 'coordinates': [13.190867, 48.629551]}"
Völklingen,8000175,3,Völklingen,"{'type': 'Point', 'coordinates': [6.848156, 49.249091]}"
Wabern (Bz Kassel),8000368,4,Wabern,"{'type': 'Point', 'coordinates': [9.35804, 51.103134]}"
Wächtersbach,8006132,4,Wächtersbach,"{'type': 'Point', 'coordinates': [9.295828, 50.253958]}"
Waghäusel,8006137,4,Waghäusel,"{'type': 'Point', 'coordinates': [8.508313, 49.248186]}"
Waiblingen,8000180,3,Waiblingen,"{'type': 'Point', 'coordinates': [9.299882, 48.826124]}"
Waidmannslust,8089092,4,Berlin,"{'type': 'Point', 'coordinates': [13.320996, 52.60648]}"
Waldshut,8006167,4,Waldshut-Tiengen,"{'type': 'Point', 'coordinates': [8.219526, 47.621368]}"
Wandsbek Ost,8006197,4,Hamburg,"{'type': 'Point', 'coordinates': [10.12305, 53.586385]}"
Wandsbeker Chaussee (S-Bahn),8006198,4,Hamburg,"{'type': 'Point', 'coordinates': [10.059975, 53.569734]}"
Wanne-Eickel Hbf,8000192,3,Herne,"{'type': 'Point', 'coordinates': [7.165783, 51.531256]}"
Warburg (Westf),8000196,4,Warburg ,"{'type': 'Point', 'coordinates': [9.163845, 51.492953]}"
Waren (Müritz),8010361,4,Waren (Müritz),"{'type': 'Point', 'coordinates': [12.680678, 53.521512]}"
Warnemünde,8013236,3,Rostock,"{'type': 'Point', 'coordinates': [12.091271, 54.176852]}"
Warschauer Straße,8089045,4,Berlin,"{'type': 'Point', 'coordinates': [13.451646, 52.505976]}"
Wattenscheid,8006226,4,Bochum,"{'type': 'Point', 'coordinates': [7.139521, 51.473214]}"
Wedding,8089131,4,Berlin,"{'type': 'Point', 'coordinates': [13.36817, 52.543251]}"
Weetzen,8000342,4,Ronnenberg,"{'type': 'Point', 'coordinates': [9.635376, 52.298351]}"
Weiden (Oberpf),8000204,3,Weiden in der Oberpfalz,"{'type': 'Point', 'coordinates': [12.153846, 49.67049]}"
Weil (Rhein),8006272,4,Weil  am Rhein,"{'type': 'Point', 'coordinates': [7.608419, 47.593973]}"
Weil der Stadt,8006271,4,Weil der Stadt,"{'type': 'Point', 'coordinates': [8.872806, 48.755483]}"
Weilheim (Oberbay),8000220,4,Weilheim ,"{'type': 'Point', 'coordinates': [11.14286, 47.845363]}"
Weimar,8010366,2,Weimar,"{'type': 'Point', 'coordinates': [11.326458, 50.991487]}"
Weinheim (Bergstr),8000377,4,Weinheim,"{'type': 'Point', 'coordinates': [8.665351, 49.553302]}"
Weißenburg (Bay),8006298,4,Weißenburg (Bay),"{'type': 'Point', 'coordinates': [10.96539, 49.029673]}"
Weißenfels,8010368,3,Weißenfels,"{'type': 'Point', 'coordinates': [11.970926, 51.204615]}"
Wendlingen (Neckar),8006331,3,Wendlingen am Neckar,"{'type': 'Point', 'coordinates': [9.373011, 48.672961]}"
Werdau,8010372,4,Werdau,"{'type': 'Point', 'coordinates': [12.3672795, 50.7266423]}"
Werder (Havel),8010373,4,Werder (Havel),"{'type': 'Point', 'coordinates': [12.926189, 52.392939]}"
Werl,8006342,4,Werl,"{'type': 'Point', 'coordinates': [7.914136, 51.558073]}"
Wernau (Neckar),8006346,4,Wernau,"{'type': 'Point', 'coordinates': [9.413898, 48.694247]}"
Wesel,8000242,3,Wesel,"{'type': 'Point', 'coordinates': [6.627134, 51.65584]}"
Westend,8089111,4,Berlin,"{'type': 'Point', 'coordinates': [13.284638, 52.51807]}"
Westerland (Sylt),8006369,3,Sylt/ OT Westerland  ,"{'type': 'Point', 'coordinates': [8.310925, 54.906839]}"
Westhafen,8089116,4,Berlin,"{'type': 'Point', 'coordinates': [13.344253, 52.53625]}"
Wetzlar,8000383,3,Wetzlar,"{'type': 'Point', 'coordinates': [8.503819, 50.565631]}"
Wicklesgreuth,8006390,4,Petersaurach,"{'type': 'Point', 'coordinates': [10.71145, 49.310689]}"
Wiesbaden Hbf,8000250,2,Wiesbaden,"{'type': 'Point', 'coordinates': [8.243731, 50.070791]}"
Wiesbaden Ost,8006404,4,Wiesbaden,"{'type': 'Point', 'coordinates': [8.256293, 50.041412]}"
Wiesloch-Walldorf,8006421,3,Wiesloch,"{'type': 'Point', 'coordinates': [8.664146, 49.291353]}"
Wilhelmsburg (S-Bahn),8002561,4,Hamburg,"{'type': 'Point', 'coordinates': [10.007006, 53.498936]}"
Wilhelmshaven,8006445,4,Wilhelmshaven,"{'type': 'Point', 'coordinates': [8.114901, 53.518795]}"
Winden (Pfalz),8006468,4,Winden,"{'type': 'Point', 'coordinates': [8.122479, 49.095452]}"
Winnenden,8006479,3,Winnenden,"{'type': 'Point', 'coordinates': [9.39229, 48.879583]}"
Winsen (Luhe),8006484,4,Winsen (Luhe),"{'type': 'Point', 'coordinates': [10.207691, 53.353839]}"
Witten Hbf,8000251,3,Witten,"{'type': 'Point', 'coordinates': [7.329442, 51.435544]}"
Wittenau (Wilhelmsruher Damm),8089096,4,Berlin,"{'type': 'Point', 'coordinates': [13.334446, 52.597044]}"
Wittenberge,8010382,3,Wittenberge,"{'type': 'Point', 'coordinates': [11.762871, 53.003115]}"
Wittlich Hbf,8000379,4,Wittlich,"{'type': 'Point', 'coordinates': [6.943557, 49.973121]}"
Wolfen (Kr Bitterfeld),8013335,4,Wolfen ,"{'type': 'Point', 'coordinates': [12.279563, 51.661159]}"
Wolfsburg,8006552,2,Wolfsburg,"{'type': 'Point', 'coordinates': [10.787784, 52.429498]}"
Wollankstraße,8089048,4,Berlin,"{'type': 'Point', 'coordinates': [13.391791, 52.565482]}"
Worms Hbf,8000257,2,Worms,"{'type': 'Point', 'coordinates': [8.356448, 49.63494]}"
Wörth (Rhein),8000254,3,Wörth,"{'type': 'Point', 'coordinates': [8.273146, 49.045678]}"
Wrist,8006572,4,Wrist,"{'type': 'Point', 'coordinates': [9.748128, 53.932382]}"
Wunstorf,8000268,3,Wunstorf,"{'type': 'Point', 'coordinates': [9.450976, 52.422225]}"
Wuppertal Hbf,8000266,2,Wuppertal,"{'type': 'Point', 'coordinates': [7.149543, 51.254363]}"
Wuppertal Zoologischer Garten,8006623,4,Wuppertal,"{'type': 'Point', 'coordinates': [7.10702, 51.243469]}"
Wuppertal-Barmen,8006596,4,Wuppertal-Barmen,"{'type': 'Point', 'coordinates': [7.195159, 51.266972]}"
Wuppertal-Oberbarmen,8006719,3,Wuppertal,"{'type': 'Point', 'coordinates': [7.221483, 51.273839]}"
Wuppertal-Sonnborn,8006618,4,Wuppertal,"{'type': 'Point', 'coordinates': [7.096575, 51.240584]}"
Wuppertal-Unterbarmen,8006620,4,Wuppertal,"{'type': 'Point', 'coordinates': [7.171212, 51.258929]}"
Wuppertal-Vohwinkel,8006718,3,Wuppertal,"{'type': 'Point', 'coordinates': [7.071597, 51.234259]}"
Würzburg Hbf,8000260,2,Würzburg,"{'type': 'Point', 'coordinates': [9.93578, 49.801796]}"
Wurzen,8013361,4,Wurzen,"{'type': 'Point', 'coordinates': [12.738972, 51.364418]}"
Zeitz,8010390,4,Zeitz,"{'type': 'Point', 'coordinates': [12.131488, 51.056452]}"
Zittau,8010393,4,Zittau,"{'type': 'Point', 'coordinates': [14.805774, 50.904461]}"
Zwickau (Sachs) Hbf,8010397,3,Zwickau ,"{'type': 'Point', 'coordinates': [12.474716, 50.714668]}"
